fsd_no;fsd_vr;fsd_id;fsd_li;v1_1;v1_2;v1_3;v1_4;v1_5;v1_6;v2;v3_1;v3_2;v3_3;v3_4;v3_5;v4_1;v4_2;v4_3;v4_4;v5_1;v5_2;v5_3;v5_4;bv1;bv2;bv3_1;bv3_2;bv3_3;bv3_4;bv3_5;bv3_6;bv3_7;bv3_8;bv4;bv5;bv6
3077;2;1317;(A) openly available for all users without registration (CC BY 4.0);9;2;1;1;1;1;9;1;3;1;1;1;3;4;9;1;2;9;9;4;1;34; ;4; ; ; ; ; ; ;4;1;,962365
3077;2;1318;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;1;1;9;2;3;2;1;3;2;3;9;1;2;2;4;4;2;54; ;9; ; ; ; ; ; ;5;1;1,230747
3077;2;1319;(A) openly available for all users without registration (CC BY 4.0);2;1;9;2;1;1;2;2;5;2;2;2;2;1;9;1;2;4;3;1;2;26; ;5; ; ; ; ; ; ;3;1;,520913
3077;2;1320;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;2;1;1;1;1;1;3;4;4;4;1;2;1;2;1;1;46; ;8; ; ; ; ; ; ;4;1;1,174243
3077;2;1321;(A) openly available for all users without registration (CC BY 4.0);1;9;2;2;2;2;2;3;3;2;2;2;2;2;4;1;2;4;4;2;1;31; ;2; ; ; ; ; ; ;4;1;1,402871
3077;2;1322;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;2;1;2;3;3;2;2;2;1;4;1;2;1;3;1;2;37; ;3; ; ; ; ; ; ;3;1;1,204114
3077;2;1323;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;2;2;3;2;2;2;3;2;4;3;1;2;1;2;1;2;28; ;3; ; ; ; ; ; ;3;1;1,022137
3077;2;1324;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;1;1;1;2;3;1;1;4;3;1;2;2;4;1;1;26; ;4; ; ; ; ; ; ;4;1;1,023978
3077;2;1325;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;2;9;1;1;2;2;1;2;3;3;3;1;2;2;3;1;2;26; ;4; ; ; ; ; ; ;4;1;1,058832
3077;2;1326;(A) openly available for all users without registration (CC BY 4.0);2;1;1;9;9;1;2;2;2;2;2;1;2;3;3;1;2;1;1;4;1;25; ;4; ; ; ; ; ; ;7;1;,483134
3077;2;1327;(A) openly available for all users without registration (CC BY 4.0);2;2;1;2;2;2;1;3;1;3;2;2;2;2;3;1;2;2;1;1;1;31; ;1; ; ; ; ; ; ;4;1;,770553
3077;2;1328;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;2;1;2;2;3;1;5;1;2;3;1;2;4;3;4;1;45; ;3; ; ; ; ; ; ;9;1;,903566
3077;2;1329;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;1;5;2;9;1;1;1;3;1;2;4;4;4;1;51; ;3; ; ; ; ; ; ;3;1;1,086486
3077;2;1330;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;2;1;1;2;2;1;2;1;4;9;2;1;2;1;3;2;1;21; ;5; ; ; ; ; ; ;9;1;,904499
3077;2;1331;(A) openly available for all users without registration (CC BY 4.0);2;1;1;1;2;1;2;1;1;1;2;2;3;9;2;1;2;1;3;3;2;29; ;4; ; ; ; ; ; ;3;1;,506936
3077;2;1332;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;2;2;3;2;2;1;3;4;2;1;2;4;4;4;2;32; ;9; ; ; ; ; ; ;4;1;,577902
3077;2;1333;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;1;3;3;9;1;2;2;4;2;1;2;2;3;4;1;40; ;6; ; ; ; ; ; ;3;1;2,159145
3077;2;1334;(A) openly available for all users without registration (CC BY 4.0);2;1;1;2;2;2;1;1;3;2;1;2;1;3;2;1;2;1;2;4;1;57; ;5; ; ; ; ; ; ;2;1;1,077751
3077;2;1335;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;2;1;2;2;2;2;1;2;9;2;2;1;2;2;1;3;2;33; ;3; ; ; ; ; ; ;6;1;1,204114
3077;2;1336;(A) openly available for all users without registration (CC BY 4.0);2;2;1;2;2;9;1;3;3;2;1;2;2;2;2;1;2;2;4;2;2;31; ;2; ; ; ; ; ; ;6;1;,82622
3077;2;1337;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;1;2;1;1;1;2;2;2;2;1;2;4;4;2;2;68; ;3; ; ; ; ; ; ;3;1;,590373
3077;2;1338;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;1;2;2;43; ;3; ; ; ; ; ; ;3;1;,602665
3077;2;1339;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;2;1;1;1;3;2;3;2;1;2;2;1;2;4;4;4;1;65; ;3; ; ; ; ; ; ;4;1;,530391
3077;2;1340;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;2;1;1;2;3;3;1;1;1;2;2;1;2;2;2;2;1;32; ;4; ; ; ; ; ; ;4;1;,460751
3077;2;1341;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;2;2;2;2;2;1;1;3;1;2;1;2;2;4;4;1;51; ;1; ; ; ; ; ; ;9;1;1,488263
3077;2;1342;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;9;1;2;1;1;4;3;9;1;1;2;4;4;4;2;73; ;1; ; ; ; ; ; ;4;1;1,846688
3077;2;1343;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;1;2;1;2;1;1;1;1;1;4;1;1;2;1;1;2;2;56; ;4; ; ; ; ; ; ;4;1;,974126
3077;2;1344;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;1;1;1;5;2;2;1;2;3;1;1;2;3;3;9;1;25; ;3; ; ; ; ; ; ;4;1;,420561
3077;2;1345;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;2;2;1;1;9;1;2;1;3;1;1;2;4;1;1;2;73; ;4; ; ; ; ; ; ;5;1;,563275
3077;2;1346;(A) openly available for all users without registration (CC BY 4.0);2;1;2;2;2;2;2;1;2;2;2;1;1;3;1;1;2;2;2;4;2;37; ;3; ; ; ; ; ; ;7;1;,597189
3077;2;1347;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;3;2;9;1;1;2;2;2;1;1;2;1;3;2;2;65; ;5; ; ; ; ; ; ;3;1;,612214
3077;2;1348;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;2;1;5;2;2;2;2;1;2;1;1;2;1;2;2;1;20; ;3; ; ; ; ; ; ;3;1;,878421
3077;2;1349;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;1;2;2;2;2;1;2;1;1;1;2;1;2;1;2;62; ;3; ; ; ; ; ; ;6;1;,426583
3077;2;1350;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;2;1;2;1;1;5;2;1;1;1;1;1;2;4;4;4;1;39; ;9; ; ; ; ; ; ;4;1;1,188261
3077;2;1351;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;2;4;3;4;2;44; ;9; ; ; ; ; ; ;4;1;1,404179
3077;2;1352;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;1;1;1;1;3;2;2;2;1;4;4;9;1;2;1;1;2;26; ;9; ; ; ; ; ; ;9;1;1,227998
3077;2;1353;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;2;9;1;2;1;3;1;2;1;1;4;9;1;2;2;1;1;36; ;4; ; ; ; ; ; ;3;1;,473533
3077;2;1354;(A) openly available for all users without registration (CC BY 4.0);2;1;1;9;1;2;1;2;1;2;2;1;1;2;3;9;1;4;3;1;2;29; ;2; ; ; ; ; ; ;3;1;1,464912
3077;2;1355;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;2;1;1;2;3;5;2;2;2;1;3;9;1;2;1;2;2;44; ;9; ; ; ; ; ; ;5;1;1,404179
3077;2;1356;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;1;2;3;4;3;1;2;1;2;3;2;9;1;2;1;4;1;43; ;3; ; ; ; ; ; ;5;1;,852074
3077;2;1357;(A) openly available for all users without registration (CC BY 4.0);9;1;1;1;2;9;2;3;2;2;2;1;1;1;2;9;1;3;2;2;1;29; ;3; ; ; ; ; ; ;2;1;1,009116
3077;2;1358;(A) openly available for all users without registration (CC BY 4.0);1;2;1;9;2;2;1;1;2;2;2;1;2;2;9;4;1;2;4;3;1;24; ;4; ; ; ; ; ; ;9;1;,981877
3077;2;1359;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;2;3;1;1;1;2;4;4;4;1;2;4;2;2;60; ;3; ; ; ; ; ; ;7;1;,494961
3077;2;1360;(A) openly available for all users without registration (CC BY 4.0);9;9;9;9;2;1;1;1;3;1;1;4;3;3;4;4;1;1;1;2;2;59; ;4; ; ; ; ; ; ;9;1;1,070935
3077;2;1361;(A) openly available for all users without registration (CC BY 4.0);2;2;1;2;2;2;1;1;1;1;1;1;2;3;4;4;1;1;1;4;1;56; ;3; ; ; ; ; ; ;4;1;1,048833
3077;2;1362;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;1;1;1;2;1;2;1;1;1;2;4;4;1;2;3;1;2;35; ;3; ; ; ; ; ; ;3;1;1,037768
3077;2;1363;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;1;2;3;3;1;3;1;4;4;1;1;1;4;1;62; ;6; ; ; ; ; ; ;5;1;,940378
3077;2;1364;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;2;2;1;1;1;3;3;3;4;1;1;2;1;2;47; ;5; ; ; ; ; ; ;5;1;1,077969
3077;2;1365;(A) openly available for all users without registration (CC BY 4.0);2;1;2;2;2;2;2;1;1;3;2;2;3;2;3;4;1;1;3;4;1;68; ;4; ; ; ; ; ; ;5;1;,530391
3077;2;1366;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;2;1;4;1;1;2;2;3;2;2;3;4;1;1;2;9;1;28; ;3; ; ; ; ; ; ;4;1;,470092
3077;2;1367;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;2;2;3;3;5;4;2;2;1;3;4;1;3;2;1;1;26; ;4; ; ; ; ; ; ;9;1;,86935
3077;2;1368;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;1;5;3;2;1;1;2;4;2;4;1;2;2;4;2;47; ;3; ; ; ; ; ; ;2;1;,890632
3077;2;1369;(A) openly available for all users without registration (CC BY 4.0);2;2;1;2;1;1;1;3;4;2;1;5;4;3;2;4;1;1;2;2;2;32; ;3; ; ; ; ; ; ;4;1;1,247342
3077;2;1370;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;1;1;4;1;1;1;4;3;2;4;1;2;3;1;1;46; ;1; ; ; ; ; ; ;4;1;,856428
3077;2;1371;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;2;1;1;1;1;9;1;1;2;3;2;4;1;4;1;2;2;36; ;4; ; ; ; ; ; ;4;1;,597189
3077;2;1372;(A) openly available for all users without registration (CC BY 4.0);2;1;1;1;1;1;2;1;2;2;2;1;4;2;2;4;1;1;1;3;1;54; ;9; ; ; ; ; ; ;2;1;1,248619
3077;2;1373;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;2;2;2;1;3;1;1;1;3;2;2;4;1;3;2;2;1;46; ;9; ; ; ; ; ; ;4;1;,5978
3077;2;1374;(A) openly available for all users without registration (CC BY 4.0);2;2;9;1;2;1;2;5;1;2;2;1;1;2;2;4;1;4;4;4;2;72; ;1; ; ; ; ; ; ;9;1;,808356
3077;2;1375;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;1;2;2;1;1;1;2;4;1;2;4;1;1;1;4;1;26; ;3; ; ; ; ; ; ;4;1;,88023
3077;2;1376;(A) openly available for all users without registration (CC BY 4.0);2;1;2;2;2;2;1;3;1;1;1;9;1;1;2;4;1;2;2;4;2;42; ;4; ; ; ; ; ; ;2;1;1,221847
3077;2;1377;(A) openly available for all users without registration (CC BY 4.0);2;1;2;2;2;2;1;2;4;2;2;1;2;4;1;4;1;1;2;9;2;29; ;4; ; ; ; ; ; ;9;1;,880931
3077;2;1378;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;2;2;1;1;3;2;2;1;1;3;1;4;1;1;3;1;2;52; ;5; ; ; ; ; ; ;4;1;,915566
3077;2;1379;(A) openly available for all users without registration (CC BY 4.0);2;2;1;9;1;1;1;2;2;1;1;1;4;2;1;4;1;2;2;4;2;54; ;1; ; ; ; ; ; ;4;1;,851911
3077;2;1380;(A) openly available for all users without registration (CC BY 4.0);2;1;9;2;1;2;1;1;1;2;1;2;2;2;1;4;1;2;3;2;1;23; ;6; ; ; ; ; ; ;2;1;1,871037
3077;2;1381;(A) openly available for all users without registration (CC BY 4.0);9;9;2;2;2;2;1;1;2;2;2;1;4;1;1;4;1;2;2;1;1;25; ;2; ; ; ; ; ; ;3;1;1,616582
3077;2;1382;(A) openly available for all users without registration (CC BY 4.0);2;1;1;1;1;1;2;2;1;2;2;1;1;1;1;4;1;2;4;2;2;25; ;4; ; ; ; ; ; ;4;1;,506936
3077;2;1383;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;2;2;2;1;2;2;3;3;4;9;3;1;1;2;2;2;25; ;3; ; ; ; ; ; ;5;1;,889756
3077;2;1384;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;2;2;2;1;2;1;1;3;4;9;3;1;3;4;3;1;25; ;9; ; ; ; ; ; ;3;1;,580438
3077;2;1385;(A) openly available for all users without registration (CC BY 4.0);2;2;9;2;1;2;2;1;2;1;1;2;1;4;9;3;1;4;4;3;2;64; ;8; ; ; ; ; ; ;6;1;1,109848
3077;2;1386;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;2;9;2;1;2;9;1;1;3;3;4;3;1;3;2;2;1;28; ;8; ; ; ; ; ; ;4;1;1,129778
3077;2;1387;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;2;2;2;1;2;2;1;5;4;2;4;3;1;2;4;1;1;49; ;5; ; ; ; ; ; ;4;1;1,048659
3077;2;1388;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;2;2;2;3;2;2;3;2;4;3;1;2;3;2;2;31; ;9; ; ; ; ; ; ;5;1;1,207059
3077;2;1389;(A) openly available for all users without registration (CC BY 4.0);2;1;9;2;2;1;1;1;2;2;2;2;9;1;4;3;1;2;1;2;2;21; ;5; ; ; ; ; ; ;4;1;,916171
3077;2;1390;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;1;1;1;3;2;2;4;1;4;3;1;4;4;4;1;54; ;2; ; ; ; ; ; ;4;1;,804431
3077;2;1391;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;2;1;1;1;3;4;1;1;1;4;3;1;2;4;4;2;33; ;3; ; ; ; ; ; ;5;1;,560931
3077;2;1392;(A) openly available for all users without registration (CC BY 4.0);9;1;2;2;2;1;2;2;5;1;1;1;3;9;3;3;1;3;2;4;1;31; ;4; ; ; ; ; ; ;4;1;1,033966
3077;2;1393;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;1;3;3;1;2;2;3;3;3;1;3;2;2;1;29; ;3; ; ; ; ; ; ;2;1;,470092
3077;2;1394;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;2;1;4;1;3;1;1;2;2;2;3;3;1;2;1;3;2;32; ;4; ; ; ; ; ; ;4;1;1,037768
3077;2;1395;(A) openly available for all users without registration (CC BY 4.0);9;9;1;1;9;1;1;1;3;5;2;2;9;1;3;3;1;1;2;1;2;57; ;4; ; ; ; ; ; ;4;1;,890632
3077;2;1396;(A) openly available for all users without registration (CC BY 4.0);2;2;9;9;1;1;3;2;1;3;2;1;1;1;3;3;1;2;3;4;1;34; ;4; ; ; ; ; ; ;6;1;,495031
3077;2;1397;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;2;1;3;2;1;1;1;3;3;1;2;4;4;1;25; ;3; ; ; ; ; ; ;4;1;,477506
3077;2;1398;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;1;2;1;1;1;1;3;4;2;3;1;3;3;4;2;38; ;4; ; ; ; ; ; ;4;1;1,171611
3077;2;1399;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;2;3;3;3;1;1;2;4;2;3;1;1;1;4;2;27; ;4; ; ; ; ; ; ;5;1;,891588
3077;2;1400;(A) openly available for all users without registration (CC BY 4.0);9;2;1;2;1;1;1;1;1;2;3;1;3;3;2;3;1;3;2;3;2;51; ;2; ; ; ; ; ; ;3;1;,76786
3077;2;1401;(A) openly available for all users without registration (CC BY 4.0);1;2;1;9;9;1;9;1;1;1;1;1;4;2;2;3;1;1;4;4;2;42; ;3; ; ; ; ; ; ;5;1;1,258781
3077;2;1402;(A) openly available for all users without registration (CC BY 4.0);2;2;1;2;2;1;1;1;5;2;2;2;3;2;2;3;1;4;1;2;1;53; ;9; ; ; ; ; ; ;3;1;1,248619
3077;2;1403;(A) openly available for all users without registration (CC BY 4.0);2;1;9;2;1;1;2;2;1;1;2;1;3;2;2;3;1;2;2;4;1;27; ;9; ; ; ; ; ; ;3;1;1,201337
3077;2;1404;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;2;2;5;1;1;2;2;2;3;1;1;3;4;2;66; ;3; ; ; ; ; ; ;5;1;1,190372
3077;2;1405;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;2;3;3;3;2;3;1;2;2;3;1;2;2;1;2;26; ;3; ; ; ; ; ; ;5;1;,496575
3077;2;1406;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;2;2;1;1;5;2;2;2;9;1;2;3;1;2;4;2;1;53; ;3; ; ; ; ; ; ;5;1;,524946
3077;2;1407;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;1;1;1;2;1;1;1;1;2;3;1;1;2;4;1;75; ;3; ; ; ; ; ; ;4;1;,45693
3077;2;1408;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;9;9;1;3;1;3;2;4;9;1;3;1;1;2;3;1;37; ;4; ; ; ; ; ; ;4;1;,962365
3077;2;1409;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;9;1;2;2;1;3;3;3;1;3;1;4;4;4;2;66; ;9; ; ; ; ; ; ;3;1;1,417119
3077;2;1410;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;2;1;1;3;3;1;2;3;1;3;1;1;1;2;1;54; ;5; ; ; ; ; ; ;4;1;1,01552
3077;2;1411;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;2;1;2;1;1;1;1;1;3;1;3;1;1;2;4;2;40; ;8; ; ; ; ; ; ;4;1;,618888
3077;2;1412;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;2;1;1;2;3;4;3;1;4;2;1;3;1;3;2;4;1;53; ;5; ; ; ; ; ; ;4;1;1,093623
3077;2;1413;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;2;2;1;2;1;4;2;1;3;1;1;2;1;1;62; ;2; ; ; ; ; ; ;7;1;1,487649
3077;2;1414;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;2;2;2;1;2;2;1;2;1;1;1;3;1;3;4;2;2;34; ;4; ; ; ; ; ; ;5;1;1,258781
3077;2;1415;(A) openly available for all users without registration (CC BY 4.0);9;2;2;1;2;1;1;3;1;1;1;1;1;4;9;2;1;1;2;4;1;56; ;9; ; ; ; ; ; ;4;1;,561506
3077;2;1416;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;1;2;2;1;2;1;4;1;9;2;1;9;2;1;2;29; ;3; ; ; ; ; ; ;2;1;,994547
3077;2;1417;(A) openly available for all users without registration (CC BY 4.0);9;1;1;9;2;1;1;1;1;2;2;1;1;9;4;2;1;2;2;2;2;37; ;6; ; ; ; ; ; ;9;1;2,231669
3077;2;1418;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;2;1;1;1;2;1;1;2;2;2;4;2;1;4;3;2;1;31; ;4; ; ; ; ; ; ;4;1;,962365
3077;2;1419;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;2;1;2;4;2;9;1;1;4;2;1;2;2;1;2;30; ;4; ; ; ; ; ; ;3;1;,597189
3077;2;1420;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;2;2;1;1;3;3;3;1;1;1;4;2;1;2;4;3;2;61; ;2; ; ; ; ; ; ;4;1;1,481655
3077;2;1421;(A) openly available for all users without registration (CC BY 4.0);9;9;1;2;2;1;2;1;1;9;1;1;1;1;4;2;1;1;3;4;1;74; ;4; ; ; ; ; ; ;3;1;,964342
3077;2;1422;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;2;1;3;1;1;2;2;2;9;3;2;1;3;2;2;2;25; ;7; ; ; ; ; ; ;3;1;1,090591
3077;2;1423;(A) openly available for all users without registration (CC BY 4.0);2;9;1;9;1;2;1;3;3;2;2;2;1;4;3;2;1;1;4;3;2;26; ;2; ; ; ; ; ; ;4;1;,694112
3077;2;1424;(A) openly available for all users without registration (CC BY 4.0);9;9;2;2;1;9;1;2;1;2;1;5;2;3;3;2;1;1;1;2;1;46; ;5; ; ; ; ; ; ;3;1;1,126681
3077;2;1425;(A) openly available for all users without registration (CC BY 4.0);2;9;1;2;1;2;1;1;4;3;1;1;2;3;3;2;1;2;3;2;1;62; ;4; ; ; ; ; ; ;5;1;1,086486
3077;2;1426;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;9;2;1;1;3;1;5;2;1;3;3;2;1;3;2;3;1;37; ;3; ; ; ; ; ; ;5;1;1,02457
3077;2;1427;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;2;1;1;1;2;2;2;2;9;2;3;2;1;2;4;4;1;44; ;9; ; ; ; ; ; ;5;1;1,153397
3077;2;1428;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;1;2;1;2;2;3;2;1;3;2;3;2;1;2;1;2;2;33; ;3; ; ; ; ; ; ;3;1;1,03734
3077;2;1429;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;1;3;4;5;2;2;2;2;3;2;1;1;1;1;1;29; ;6; ; ; ; ; ; ;4;1;1,870266
3077;2;1430;(A) openly available for all users without registration (CC BY 4.0);2;1;1;1;1;2;2;1;4;2;2;1;2;2;3;2;1;1;4;1;1;26; ;2; ; ; ; ; ; ;6;1;1,736858
3077;2;1431;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;1;3;2;2;3;5;1;2;3;2;1;2;1;4;2;40; ;5; ; ; ; ; ; ;7;1;1,203914
3077;2;1432;(A) openly available for all users without registration (CC BY 4.0);1;2;1;9;1;2;4;1;3;2;1;1;1;2;3;2;1;3;2;4;2;30; ;9; ; ; ; ; ; ;5;1;1,207059
3077;2;1433;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;2;2;2;1;2;2;9;1;3;2;1;4;4;2;1;32; ;9; ; ; ; ; ; ;3;1;1,105975
3077;2;1434;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;2;1;1;1;2;2;3;1;3;2;1;1;2;3;2;27; ;4; ; ; ; ; ; ;2;1;,511585
3077;2;1435;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;2;2;2;2;1;1;9;4;2;2;1;1;2;4;1;47; ;9; ; ; ; ; ; ;1;1;1,172811
3077;2;1436;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;2;1;1;1;2;1;2;4;4;2;2;1;2;3;1;1;27; ;7; ; ; ; ; ; ;9;1;1,086572
3077;2;1437;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;2;2;1;1;1;1;1;5;3;4;2;2;1;1;2;3;1;44; ;5; ; ; ; ; ; ;3;1;1,016332
3077;2;1438;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;1;3;2;2;1;3;4;2;2;1;2;2;3;1;20; ;3; ; ; ; ; ; ;9;1;1,05493
3077;2;1439;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;1;2;1;1;1;2;1;1;3;4;2;2;1;1;1;2;2;39; ;3; ; ; ; ; ; ;5;1;,496646
3077;2;1440;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;2;2;1;2;2;2;4;3;2;2;1;4;4;4;2;35; ;3; ; ; ; ; ; ;4;1;,496851
3077;2;1441;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;2;2;1;1;2;3;1;4;3;3;2;2;1;4;4;3;2;64; ;3; ; ; ; ; ; ;3;1;1,005914
3077;2;1442;(A) openly available for all users without registration (CC BY 4.0);1;1;1;9;1;1;2;1;1;2;2;2;2;3;2;2;1;1;4;1;2;25; ;1; ; ; ; ; ; ;3;1;1,449784
3077;2;1443;(A) openly available for all users without registration (CC BY 4.0);2;1;1;1;2;1;9;1;1;3;1;1;1;3;2;2;1;2;9;2;2;21; ;3; ; ; ; ; ; ;9;1;,891588
3077;2;1444;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;2;2;1;2;4;4;5;4;2;2;2;1;3;4;4;2;36; ;9; ; ; ; ; ; ;3;1;1,346447
3077;2;1445;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;2;1;2;1;3;3;2;2;2;2;2;1;3;2;3;2;44; ;4; ; ; ; ; ; ;3;1;,496646
3077;2;1446;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;2;1;2;1;3;2;1;2;2;2;2;1;2;2;4;2;50; ;5; ; ; ; ; ; ;4;1;1,033649
3077;2;1447;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;1;2;1;1;2;2;2;1;2;2;2;2;1;4;4;2;1;38; ;3; ; ; ; ; ; ;4;1;,468017
3077;2;1448;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;2;1;3;1;2;1;1;2;2;2;1;2;1;9;1;36; ;4; ; ; ; ; ; ;6;1;1,02457
3077;2;1449;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;2;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;58; ;3; ; ; ; ; ; ;4;1;,899925
3077;2;1450;(A) openly available for all users without registration (CC BY 4.0);2;1;1;1;1;1;9;2;1;2;2;1;4;1;2;2;1;4;1;1;1;58; ;4; ; ; ; ; ; ;5;1;1,086486
3077;2;1451;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;2;1;2;2;1;1;1;1;4;9;1;2;1;3;4;2;2;36; ;2; ; ; ; ; ; ;4;1;2,072482
3077;2;1452;(A) openly available for all users without registration (CC BY 4.0);1;1;9;9;9;2;1;1;2;2;2;3;3;9;1;2;1;2;1;2;1;27; ;9; ; ; ; ; ; ;5;1;,580438
3077;2;1453;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;1;9;3;1;1;3;2;1;9;1;2;1;1;2;2;1;28; ;4; ; ; ; ; ; ;5;1;,500478
3077;2;1454;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;9;1;1;2;1;2;2;4;1;2;1;1;3;3;1;24; ;9; ; ; ; ; ; ;4;1;1,011584
3077;2;1455;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;9;1;2;1;3;1;1;1;4;1;2;1;1;1;1;2;27; ;2; ; ; ; ; ; ;9;1;1,467929
3077;2;1456;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;9;9;2;2;1;1;1;1;4;1;2;1;1;1;3;2;46; ;5; ; ; ; ; ; ;5;1;1,033649
